00113ac.sfi	1.7362597925238862e-01
00113ad.sfi	-6.6587506829515031e-02
00113ae.sfi	5.0394934150874718e-02
00114aa.sfi	-1.7891334140396792e-01
00114ab.sfi	-1.0748463303871782e-01
00114ac.sfi	5.7177625367224628e-02
00114ad.sfi	-2.0935173368863408e-01
00114ae.sfi	1.4488978086644183e-01
00114af.sfi	1.7251434407224808e-01
00114ag.sfi	1.2713592270881563e-01
00115aa.sfi	-1.5385473326145335e-01
00115ab.sfi	-1.4490509794429315e-01
00115ac.sfi	-5.0886660457680699e-02
00115ad.sfi	1.5482728285887748e-01
00116aa.sfi	4.3529474503847435e-02
00116ab.sfi	-1.8955025658270563e-02
00116ac.sfi	-8.3485680572973522e-02
00116ad.sfi	1.0948349298680364e-01
00116ae.sfi	1.3196414291249095e-01
00117aa.sfi	3.8815828668448703e-02
00117ab.sfi	-5.8065697531271408e-02
00117ac.sfi	-7.0900164102167228e-04
00117ae.sfi	-1.2155551511502473e-01
00117af.sfi	9.3841699322142480e-02
00118aa.sfi	-1.8360979357882684e-01
00118ab.sfi	8.5941186183832008e-02
00118ac.sfi	1.2480840354196103e-02
00118ad.sfi	-7.3360465860852930e-02
00118ae.sfi	1.0235811645178400e-01
00118af.sfi	-6.3730400611376761e-02
